Zone Code;Zone Name;Dealer Code;Dealer Name;Sales Channel;Channel Description;Channel Group;City;District;Shipping Completed;VIN;Şasi;Model Description;Vehicle Version;Vehicle Code;Model Yılı;Connection Date;Deferred Delivery;Connection Status;Estimated Production Date;Customer Delivery Date;Sales Date;Sales Time;Final Customer Invoice Date;Brand;Exterior Color Type;Exterior Color;Interior Color;Invoice Date;Sales Type;Sales Type Description;Estimated Vessel Arrival Date;Estimated Delivery Date
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;SF;Super Fleet;B2B SALES;ANKARA;GÖLBAŞI;Y;ZACNJECA5SPT09252;SPT09252;B1;B1V03;N7;2025;2025-10-29;NO;Delivery;W14/04/2025;2025-11-09;2025-10-31 00:00:00;1900-01-00;2025-10-31;NORTHSTAR;Bicolor;Green3;IB2b;2025-10-30;F1;Super Fleet;;31.05.2025
001;1 BOLGE - NORTHSTAR;BA-3-EGE-01;DEALER 2;RE;Retail;B2C SALES;İZMİR;ÇİĞLİ;Y;ZACNJECA9SPT09030;SPT09030;B1;B1V03;N7;2025;2025-07-31;NO;Delivery;W14/04/2025;2025-08-09;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Bicolor;Green3;IB2b;2025-05-21;RE;Retail;;31.05.2025
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;PENDİK;Y;ZACNJECA3SPT09458;SPT09458;B1;B1V03;N7;2025;2025-06-30;NO;Delivery;W15/04/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Bicolor;Green3;IB2b;2025-06-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;RE;Retail;B2C SALES;BURSA;İNEGÖL;Y;ZACNJECA3SPT08942;SPT08942;B1;B1V03;N7;2025;2025-08-31;NO;Delivery;W14/04/2025;2025-09-09;2025-08-31 00:00:00;1900-01-00;2025-08-31;NORTHSTAR;Bicolor;Green3;IB2b;2025-09-01;RE;Retail;;30.04.2025
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RS;Additional Discounted Retail;B2C SALES;ANTALYA;MANAVGAT;Y;ZACNJECA5SPT08943;SPT08943;B1;B1V03;N7;2025;2025-06-29;NO;Delivery;W14/04/2025;2025-07-08;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Bicolor;Green3;IB2b;2025-04-14;RE;Retail;;30.04.2025
J00;NORTHSTAR ZONE;BA-3-EGE-04;DEALER 22;SF;Super Fleet;B2B SALES;DENİZLİ;MERKEZ;Y;ZACNJECA1SPT09040;SPT09040;B1;B1V03;N7;2025;2025-10-29;NO;Delivery;W14/04/2025;2025-11-09;2025-10-31 00:00:00;1900-01-00;2025-10-31;NORTHSTAR;Bicolor;Green3;IB2b;2025-10-30;F1;Super Fleet;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;BEYOĞLU;Y;ZACNJECA8SPT08936;SPT08936;B1;B1V03;N7;2025;2025-06-13;NO;Delivery;W14/04/2025;2025-06-17;2025-06-16 00:00:00;1900-01-00;2025-06-16;NORTHSTAR;Bicolor;Grey2;IB2b;2025-05-02;RE;Retail;;30.04.2025
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RE;Retail;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA3SPT10125;SPT10125;B1;B1V03;N7;2025;2025-09-12;NO;Delivery;W18/04/2025;2025-09-16;2025-09-15 00:00:00;1900-01-00;2025-09-15;NORTHSTAR;Bicolor;Grey2;IB2b;2025-06-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RE;Retail;B2C SALES;ADANA;ÇUKUROVA;N;ZACNJECA2SPT08964;SPT08964;B1;B1V03;N7;2025;2025-08-11;NO;Delivery;W14/04/2025;2025-08-29;2025-08-21 00:00:00;1900-01-00;2025-08-21;NORTHSTAR;Bicolor;Grey2;IB2b;2025-08-13;RE;Retail;;30.04.2025
J00;NORTHSTAR ZONE;BA-3-AKD-02;DEALER 4;RE;Retail;B2C SALES;MERSİN;TARSUS;Y;ZACNJECAXSPT08937;SPT08937;B1;B1V03;N7;2025;2025-08-20;NO;Delivery;W14/04/2025;2025-08-23;2025-08-20 00:00:00;1900-01-00;2025-08-20;NORTHSTAR;Bicolor;White1;IB2b;2025-08-13;RE;Retail;;30.04.2025
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RE;Retail;B2C SALES;ANTALYA;KONYAALTI;Y;ZACNJECA3SPT08939;SPT08939;B1;B1V03;N7;2025;2025-08-18;NO;Delivery;W14/04/2025;2025-08-30;2025-08-22 00:00:00;1900-01-00;2025-08-22;NORTHSTAR;Bicolor;White1;IB2b;2025-08-19;RE;Retail;;30.04.2025
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RE;Retail;B2C SALES;İZMİR;KARŞIYAKA;Y;ZACNJECA8SPT10184;SPT10184;B1;B1V03;N7;2025;2025-10-27;NO;Delivery;W18/04/2025;2025-11-03;2025-10-27 00:00:00;1900-01-00;2025-10-27;NORTHSTAR;Bicolor;White1;IB2b;2025-06-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;RS;Additional Discounted Retail;B2C SALES;BURSA;NİLÜFER;Y;ZACNJECA4SPT09033;SPT09033;B1;B1V03;N7;2025;2025-11-19;NO;Delivery;W14/04/2025;2025-11-28;2025-11-20 00:00:00;1900-01-00;2025-11-20;NORTHSTAR;Bicolor;White1;IB2b;2025-09-29;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-GDA-01;DEALER 19;RS;Additional Discounted Retail;B2C SALES;GAZİANTEP;ŞEHİTKAMİL;Y;ZACNJECA6SPT10166;SPT10166;B1;B1V02;N4;2025;2025-05-31;NO;Delivery;W18/04/2025;2025-06-04;2025-05-31 00:00:00;1900-01-00;2025-05-31;NORTHSTAR;Bicolor;White1;IB4c;2025-05-15;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECA3SPT12599;SPT12599;B1;B1V02;N4;2025;2025-08-13;NO;Delivery;W24/06/2025;2025-08-14;2025-08-14 00:00:00;1900-01-00;2025-08-14;NORTHSTAR;Bicolor;Grey2;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECA4SPT12708;SPT12708;B1;B1V02;N4;2025;2025-07-28;NO;Delivery;W24/06/2025;2025-07-31;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Bicolor;Blue;IB4c;2025-07-30;RE;Retail;;31.07.2025
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA5SPT10143;SPT10143;B1;B1V02;N4;2025;2025-06-30;NO;Delivery;W18/04/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB4c;2025-05-15;RE;Retail;;31.05.2025
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RS;Additional Discounted Retail;B2C SALES;KOCAELİ;KÖRFEZ;Y;ZACNJECA4SPT10389;SPT10389;B1;B1V02;N4;2025;2025-06-27;NO;Delivery;W18/04/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB4c;2025-05-15;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;İSTANBUL;BAKIRKÖY;Y;ZACNJECA9SPT10033;SPT10033;B1;B1V02;N4;2025;2025-04-18;NO;Delivery;W16/04/2025;2025-06-12;2025-05-21 00:00:00;1900-01-00;2025-05-21;NORTHSTAR;Color;Black1;IB4c;2025-05-15;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-AKD-02;DEALER 4;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECA4SPT10554;SPT10554;B1;B1V02;N4;2025;2025-06-17;NO;Delivery;W18/04/2025;2025-07-08;2025-06-25 00:00:00;1900-01-00;2025-06-25;NORTHSTAR;Color;Black1;IB4c;2025-06-24;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECAXSPT12387;SPT12387;B1;B1V01;N1;2025;2025-08-12;NO;Delivery;W23/06/2025;2025-09-02;2025-08-25 00:00:00;1900-01-00;2025-08-25;NORTHSTAR;Color;Black1;IB1a;2025-08-12;F4;Fiat Individual Rental;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-EGE-04;DEALER 22;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA5SPT12734;SPT12734;B1;B1V02;N4;2025;2025-06-27;NO;Delivery;W24/06/2025;2025-07-08;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Bicolor;White1;IB4c;2025-06-30;F4;Fiat Individual Rental;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RS;Additional Discounted Retail;B2C SALES;ADANA;ÇUKUROVA;Y;ZACNJECA3SPT12733;SPT12733;B1;B1V02;N4;2025;2025-06-30;NO;Delivery;W24/06/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Bicolor;Grey2;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ANKARA;YENİMAHALLE;Y;ZACNJECA4SPT12739;SPT12739;B1;B1V02;N4;2025;2025-07-21;NO;Delivery;W24/06/2025;2025-07-22;2025-07-22 00:00:00;1900-01-00;2025-07-22;NORTHSTAR;Bicolor;Green3;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;K.ÇEKMECE;Y;ZACNJECA3SPT10500;SPT10500;B1;B1V02;N4;2025;2025-06-25;NO;Delivery;W18/04/2025;2025-07-08;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB4c;2025-06-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECA8SPT10525;SPT10525;B1;B1V02;N4;2025;2025-07-29;NO;Delivery;W18/04/2025;2025-08-06;2025-07-29 00:00:00;1900-01-00;2025-07-29;NORTHSTAR;Color;Black1;IB4c;2025-06-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA0SPT12740;SPT12740;B1;B1V02;N4;2025;2025-06-30;NO;Delivery;W24/06/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Bicolor;White1;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;ŞİŞLİ;Y;ZACNJECA5SPT12880;SPT12880;B1;B1V02;N4;2025;2025-11-30;NO;Delivery;W24/06/2025;2025-12-09;2025-11-30 00:00:00;1900-01-00;2025-11-30;NORTHSTAR;Bicolor;Blue;IB4c;2025-11-30;RE;Retail;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA4SPT11915;SPT11915;B1;B1V01;N1;2025;2025-06-20;NO;Delivery;W22/05/2025;2025-07-08;2025-06-25 00:00:00;1900-01-00;2025-06-25;NORTHSTAR;Color;White1;IB1a;2025-06-20;F4;Fiat Individual Rental;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA2SPT12741;SPT12741;B1;B1V02;N4;2025;2025-08-26;NO;Delivery;W24/06/2025;2025-09-04;2025-08-31 00:00:00;1900-01-00;2025-08-31;NORTHSTAR;Bicolor;Green3;IB4c;2025-07-31;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;;Y;ZACNJECA4SPT12238;SPT12238;B1;B1V02;N4;2025;2025-07-30;NO;Delivery;W23/06/2025;2025-08-08;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Bicolor;Blue;IB4c;2025-07-31;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-AKD-02;DEALER 4;RS;Additional Discounted Retail;B2C SALES;MERSİN;MEZİTLİ;Y;ZACNJECA6SPT11916;SPT11916;B1;B1V01;N1;2025;2025-07-30;NO;Delivery;W22/05/2025;2025-08-08;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Color;Grey2;IB1a;2025-07-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RS;Additional Discounted Retail;B2C SALES;İZMİR;BORNOVA;Y;ZACNJECA8SPT12050;SPT12050;B1;B1V01;N1;2025;2025-08-19;NO;Delivery;W23/06/2025;2025-08-25;2025-08-21 00:00:00;1900-01-00;2025-08-22;NORTHSTAR;Color;White1;IB1a;2025-08-18;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;RS;Additional Discounted Retail;B2C SALES;KONYA;AKÖREN;Y;ZACNJECA4SPT11963;SPT11963;B1;B1V01;N1;2025;2025-06-30;NO;Delivery;W22/05/2025;2025-07-01;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB1a;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;FL;Fleet;B2C SALES;İSTANBUL;BAĞCILAR;Y;ZACNJECA2SPT09743;SPT09743;B1;B1V01;N1;2025;2025-07-29;NO;Delivery;W16/04/2025;2025-08-08;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Color;Black1;IB1a;2025-07-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RS;Additional Discounted Retail;B2C SALES;ANTALYA;MURATPAŞA;Y;ZACNJECA9SPT12073;SPT12073;B1;B1V01;N1;2025;2025-07-25;NO;Delivery;W23/06/2025;2025-08-08;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Color;Grey2;IB1a;2025-07-28;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;BAŞAKŞEHİR;Y;ZACNJECA7SPT10273;SPT10273;B1;B1V03;N7;2025;2025-11-25;NO;Delivery;W18/04/2025;2025-12-05;2025-11-25 00:00:00;1900-01-00;2025-11-26;NORTHSTAR;Bicolor;White1;IB2b;2025-07-14;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;İSTANBUL;KADIKÖY;Y;ZACNJECA7SPT12377;SPT12377;B1;B1V01;N1;2025;2025-06-30;NO;Delivery;W23/06/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;White1;IB1a;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;KADIKÖY;Y;ZACNJECA4SPT12742;SPT12742;B1;B1V02;N4;2025;2025-11-29;NO;Delivery;W24/06/2025;2025-12-09;2025-11-30 00:00:00;1900-01-00;2025-11-30;NORTHSTAR;Bicolor;Grey2;IB4c;2025-11-30;RE;Retail;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RE;Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECAXSPT11854;SPT11854;B1;B1V02;N4;2025;2025-08-31;NO;Delivery;W22/05/2025;2025-09-09;2025-08-31 00:00:00;1900-01-00;2025-08-31;NORTHSTAR;Bicolor;Grey2;IB4c;2025-07-31;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA2SPT12884;SPT12884;B1;B1V02;N4;2025;2025-07-29;NO;Delivery;W24/06/2025;2025-09-18;2025-09-10 00:00:00;1900-01-00;2025-09-10;NORTHSTAR;Bicolor;Green3;IB4c;2025-07-30;F4;Fiat Individual Rental;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-AKD-02;DEALER 4;RE;Retail;B2C SALES;KONYA;MERAM;Y;ZACNJECA6SPT12483;SPT12483;B1;B1V02;N4;2025;2025-09-17;NO;Delivery;W24/06/2025;2025-09-26;2025-09-17 00:00:00;1900-01-00;2025-09-26;NORTHSTAR;Bicolor;Blue;IB4c;2025-08-22;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA2SPT10519;SPT10519;B1;B1V02;N4;2025;2025-07-23;NO;Delivery;W18/04/2025;2025-08-08;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Color;Black1;IB4c;2025-07-23;F4;Fiat Individual Rental;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECA7SPT10046;SPT10046;B1;B1V02;N4;2025;2025-05-22;NO;Delivery;W16/04/2025;2025-05-28;2025-05-23 00:00:00;1900-01-00;2025-05-23;NORTHSTAR;Bicolor;White1;IB4c;2025-05-16;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;MALTEPE;Y;ZACNJECA2SPT10567;SPT10567;B1;B1V03;N7;2025;2025-08-18;NO;Delivery;W19/05/2025;2025-08-31;2025-08-29 00:00:00;1900-01-00;2025-08-29;NORTHSTAR;Bicolor;White1;IB2b;2025-08-22;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-03;DEALER 8;RE;Retail;B2C SALES;KIRKLARELİ;LÜLEBURGAZ;Y;ZACNJECAXSPT12938;SPT12938;B1;B1V02;N4;2025;2025-08-21;NO;Delivery;W24/06/2025;2025-08-30;2025-08-22 00:00:00;1900-01-00;2025-08-22;NORTHSTAR;Bicolor;White1;IB4c;2025-08-12;RE;Retail;;31.07.2025
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA1SPT09913;SPT09913;B1;B1V02;N4;2025;2025-05-21;NO;Delivery;W16/04/2025;2025-06-24;2025-05-30 00:00:00;1900-01-00;2025-05-31;NORTHSTAR;Bicolor;Grey2;IB4c;2025-05-29;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;RE;Retail;B2C SALES;İSTANBUL;KARTAL;Y;ZACNJECA8SPT12601;SPT12601;B1;B1V02;N4;2025;2025-08-11;NO;Delivery;W24/06/2025;2025-08-19;2025-08-11 00:00:00;1900-01-00;2025-08-11;NORTHSTAR;Bicolor;Grey2;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;SARIYER;Y;ZACNJECA7SPT10144;SPT10144;B1;B1V02;N4;2025;2025-07-10;NO;Delivery;W18/04/2025;2025-07-19;2025-07-11 00:00:00;1900-01-00;2025-07-11;NORTHSTAR;Color;Black1;IB4c;2025-05-15;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;İSTANBUL;B.ÇEKMECE;Y;ZACNJECA6SPT12743;SPT12743;B1;B1V02;N4;2025;2025-06-30;NO;Delivery;W24/06/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;ESENLER;Y;ZACNJECA9SPT10145;SPT10145;B1;B1V02;N4;2025;2025-05-29;NO;Delivery;W18/04/2025;2025-06-22;2025-05-31 00:00:00;1900-01-00;2025-05-31;NORTHSTAR;Bicolor;Blue;IB4c;2025-05-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA4SPT12885;SPT12885;B1;B1V02;N4;2025;2025-07-31;NO;Delivery;W24/06/2025;2025-08-09;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Bicolor;Blue;IB4c;2025-07-31;F4;Fiat Individual Rental;;31.07.2025
001;1 BOLGE - NORTHSTAR;BA-3-EGE-01;DEALER 2;RE;Retail;B2C SALES;İSTANBUL;ŞİŞLİ;Y;ZACNJECA1SPT12939;SPT12939;B1;B1V02;N4;2025;2025-09-09;NO;Delivery;W24/06/2025;2025-09-18;2025-09-10 00:00:00;1900-01-00;2025-09-10;NORTHSTAR;Bicolor;White1;IB4c;2025-08-29;RE;Retail;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RS;Additional Discounted Retail;B2C SALES;MUĞLA;ULA;Y;ZACNJECA0SPT12690;SPT12690;B1;B1V01;N1;2025;2025-08-13;NO;Delivery;W24/06/2025;2025-08-22;2025-08-18 00:00:00;1900-01-00;2025-08-22;NORTHSTAR;Color;Grey2;IB1a;2025-08-13;RE;Retail;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;BAŞAKŞEHİR;Y;ZACNJECA4SPT12093;SPT12093;B1;B1V01;N1;2025;2025-06-20;NO;Delivery;W23/06/2025;2025-07-08;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB1a;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RS;Additional Discounted Retail;B2C SALES;MANİSA;KIRKAĞAÇ;Y;ZACNJECA8SPT11755;SPT11755;B1;B1V01;N1;2025;2025-06-26;NO;Delivery;W22/05/2025;2025-07-04;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Black1;IB1a;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RS;Additional Discounted Retail;B2C SALES;BURSA;GEMLİK;Y;ZACNJECA6SPT11754;SPT11754;B1;B1V01;N1;2025;2025-06-17;NO;Delivery;W22/05/2025;2025-06-27;2025-06-20 00:00:00;1900-01-00;2025-06-20;NORTHSTAR;Color;Blue;IB1a;2025-06-19;RE;Retail;;30.06.2025
001;1 BOLGE - NORTHSTAR;BA-3-EGE-01;DEALER 2;RE;Retail;B2C SALES;İZMİR;URLA;Y;ZACNJECA4SPT10148;SPT10148;B1;B1V02;N4;2025;2025-08-16;NO;Delivery;W18/04/2025;2025-08-29;2025-08-21 00:00:00;1900-01-00;2025-08-21;NORTHSTAR;Bicolor;Grey2;IB4c;2025-05-21;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZACNJECAXSPT12602;SPT12602;B1;B1V02;N4;2025;2025-07-30;NO;Delivery;W24/06/2025;2025-08-06;2025-07-31 00:00:00;1900-01-00;2025-07-31;NORTHSTAR;Bicolor;Blue;IB4c;2025-06-30;RE;Retail;;30.06.2025
J00;NORTHSTAR ZONE;BA-3-EGE-04;DEALER 22;RE;Retail;B2C SALES;DENİZLİ;MERKEZ;Y;ZACNJECA3SPT12943;SPT12943;B1;B1V02;N4;2025;2025-08-29;NO;Delivery;W24/06/2025;2025-09-06;2025-08-29 00:00:00;1900-01-00;2025-08-29;NORTHSTAR;Bicolor;White1;IB4c;2025-08-28;RE;Retail;;31.07.2025
001;1 BOLGE - NORTHSTAR;BA-3-EGE-01;DEALER 2;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA2SPT10195;SPT10195;B1;B1V02;N4;2025;2025-06-30;NO;Delivery;W18/04/2025;2025-07-09;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Bicolor;White1;IB4c;2025-05-21;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA7SPT13089;SPT13089;B1;B1V02;N4;2025;2025-09-11;NO;Delivery;W25/06/2025;2025-09-26;2025-09-26 00:00:00;1900-01-00;2025-09-26;NORTHSTAR;Bicolor;Blue;IB4c;2025-09-15;F4;Fiat Individual Rental;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;FL;Fleet;B2C SALES;İSTANBUL;BEŞİKTAŞ;Y;ZACNJECA1SPT12892;SPT12892;B1;B1V02;N4;2025;2025-08-28;NO;Delivery;W25/06/2025;2025-09-18;2025-09-10 00:00:00;1900-01-00;2025-09-10;NORTHSTAR;Bicolor;Green3;IB4c;2025-08-31;F4;Fiat Individual Rental;;31.07.2025
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;K.ÇEKMECE;Y;ZACNJECA2SPT10150;SPT10150;B1;B1V02;N4;2025;2025-07-18;NO;Delivery;W18/04/2025;2025-07-23;2025-07-21 00:00:00;1900-01-00;2025-07-21;NORTHSTAR;Color;Black1;IB4c;2025-05-15;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;EYÜP;Y;ZACNJECA4SPT10151;SPT10151;B1;B1V02;N4;2025;2025-05-31;NO;Delivery;W18/04/2025;2025-06-24;2025-05-31 00:00:00;1900-01-00;2025-05-31;NORTHSTAR;Bicolor;White1;IB4c;2025-05-30;RE;Retail;;31.05.2025
J00;NORTHSTAR ZONE;BA-3-EGE-04;DEALER 22;RS;Additional Discounted Retail;B2C SALES;DENİZLİ;MERKEZ;Y;ZACNJECA3SPT12893;SPT12893;B1;B1V02;N4;2025;2025-11-29;NO;Delivery;W25/06/2025;2025-12-09;2025-11-30 00:00:00;1900-01-00;2025-11-30;NORTHSTAR;Bicolor;Grey2;IB4c;2025-11-30;RE;Retail;;31.07.2025
